3ms	μς
3net	νετ
3rei	ρεΐ
3sat	σατ
3tb	τβ
3teeth	εεθ
3tera	τέρα
3yr	υρ
46mins	μινς
4chan	χάν
4elementos	εκλεγμένος
4eme	έμη
4fm	φμ
4-group	γκρουπ
4is	ισ
4knots	νοτς
4koma	κώμα
4-koma	κώμα
4later	άτερ
4march	αρχ
4mations	ματιών
4mls	μλσ
4ms	μς
4our	ουρ
4-series	σερίφης
4st	στ΄
4ta	τα
4teen	τέην
55note	νότη
5channel	χάντελ
5eme	έμη
5fr	φρ
5nanometer	νανόμετρα
5pb	πβ
5spike	πικέ
5stars	σταρς
5tar	ταρ
5ttt	τττ
5yg	υγ
6-algebra	αλγεβρα
6bis	βις
6bone	βόνη
6emile	μίλε
6teen	τέην
6the	θε
7de	δη
7flix	φίλιξ
7lb	λβ
7march	αρχ
7or	ώρ
7stanes	στάνες
7super	ὑπέρ
7using	σιγκ
86open	όπεν
8-algebra	αλγεβρα
8chan	χάν
8march	αρχ
8oth	οθ
8ta	τα
9-algebra	αλγεβρα
9atom	ατόμ
9bformula	φορμουλα
9lb	λβ
9march	αρχ
9nine	νινή
9-station	στρατιών
9xi	ξι
a$	a$
#a	#a
%a	%a
+a_	+a_
,a	,a
/a	/a
/a/	/a/
_a	_a
–a	–a
a	a
a%	a%
a+	a+
a,	a,
a/	a/
a\	a\
a^	a^
a_	a_
a–	a–
a−	a−
ª	ª
á	á
à	à
â	â
å	å
ä	ä
ā	ā
#aa	#aa
aa	aa
#aaa	#aaa
aaa	aaa
#aaaaaa	#aaaaaa
#aaaaaa}}	#aaaaaa}}
aaarhus	άαρχους
aaas	aaas
aab	aab
aabach	μπάχ
aabar	άιβαρ
aabel	αβέλ
aaberge	βέργη
aabheri	άβερι
aabius	αβίς
aabi	άβι
aable	άβολη
aaboe	άβολη
aabo	αβο
aaby	αβυ
aac	aac
#aaccff	#aaccff
aacharya	αχάρνα
aachen	aachen
aachener	aachener
aachener	χέπνερ
aachen	άχεν
aacr	aacr
aad	aad
aadesh	άδες
aaditta	διττά
aadland	άλαντ
aadrian	αδριάν
aad	άδ
aaen	αεν
aafia	άμφια
aagard	άγαρ
aage	άγη
aagot	αγροτ
aagrah	άγρα
aagre	δαγρέ
aag	αγ
aag	αναγ
aaicha	αϊχάν
aaipop	αποπ
aaisha	αϊσά
aakasha	ακάσα
aakata	νακάτα
aaken	κακήν
aaker	άκερ
aake	ακη
aakko	σάκκο
aakulam	ακύλα
aalaa	αλάα
aalbers	άλμπερς
aalberts	αλβέρτης
aalborg	aalborg
aalborg	άλμποργκ
aalda	άλντα
aalden	άλντεν
aalders	άλερς
aalen	aalen
aalen	αλεν
aalesund	άαλεσουντ
aales	αλές
aalish	αλίς
aaliyah	aaliyah
aaliz	αλιζέ
aali	αλί
aallot	άλλωτε
aalls	άλλας
aall	αλλ
aalon	αλόν
aalo	άλω
aalst	άαλστ
aalten	μπάλτεν
aalter	άλτερ
aaltje	άλτη
aalto	aalto
aaltos	άλτος
aalto	άλτο
aalya	άλυτα
aam	aam
aamara	αμάρα
aamar	αμάρ
aamat	αμάτι
aama	ἅμα
aamble	σαμπλέ
aamby	άμπυ
aamb	αμπ
aamel	αμέλ
aamer	αμερ
aames	ραμές
aamil	άμιελ
aamin	αμίν
aamir	αμίρ
aami	αμί
aamli	αμαλί
aamne	αμίνη
aamodt	άμοτ
aamon	αμών
aamot	άμοτ
aamras	αμπράς
aamti	αμάτι
aan	aan
aanaas	ανανάς
aanae	άναβε
aanand	άναντ
aanathi	αγκάθι
aana	άνα
aandahl	αντάλ
aandeg	αντε
aanderaa	ντεράα
aandhi	άντι
aandi	άντι
aandolan	ντόλαν
aanenson	αλενσόν
aangan	μπαγκάν
aangoon	αγκώνων
aanisah	άνισα
aani	ανί
aankho	άνκο
aannand	άναντ
aanoub	άνουβι
aao	αό
aap	aap
aapdi	απίδι
aapep	απεπ
aapke	απική
aapong	πογκ
aarafat	αραφάτ
aarafa	αραφάτ
aaraf	σαράφ
aaran	αράν
aarata	αόρατα
aarathu	μάραθου
aarauer	αρμάουερ
aarbron	άρβων
aardal	άρδα
aardam	σαρδάμ
aardema	αρέμα
aardenberg	άρενμπεργκ
aardman	αρμάν
aard	άαρντ
aare	άρη
aarflot	αεροφλότ
aargau	αργά
aarhus	aarhus
aariel	άριελ
aarifa	ταρίφα
aarif	αρίφ
aarin	γκάριν
aari	άρι
aarkade	αρκάδη
aarme	αρμέ
aarne	άρνε
aarnio	αρνιού
aarni	άρνι
aarnoud	αρνού
aarno	αρνώ
aarny	μπάρνυ
aarøen	αρεν
aarohi	αρόι
aaron	aaron
aarønes	άρνης
aarong	ρογκ
aaronian	αρονιάν
aaronia	βαρωνία
aaronides	ανδρονίδης
aaronids	σαρωνίδας
aaronid	σαρωνίδα
aaronites	μαρωνίτης
aaronses	αρώνης
aaronson	ρόνσον
aarons	αρώνης
aaro	άρο
aarre	σαρρή
aarschot	aarschot
aarschot	άαρσχοτ
aarsdale	παρδαλή
aarsele	αρσενάλε
aarsens	αρσένης
aarset	άαρσετ
aarsmans	αρσανάς
aarssens	αρσένης
aarstad	άρνσταντ
aars	αρσ
aarthik	παρθική
aartrijke	αρθρική
aartselaar	άαρτσελααρ
aartsen	άαρτσεν
aartsz	αρτς
aart	αρτ
aaruni	άρνι
aaryan	αρυάνα
aas	aas
aasai	ασάμι
aasan	ασάν
aasa	άσα
aaseng	ασεν
aasens	σενς
aasen	ασεν
aaseral	ασερά
aase	άση
aashram	άσραμ
aasif	ασίφ
aasim	ασίμ
aaskov	ασκό
aasle	άσλεϋ
aasmaan	άσμαν
aasman	άσμαν
aastad	άστα
aasted	ασεδ
aasterberg	στέρνμπεργκ
aastha	άσθμα
aastorp	άστορ
aastra	αστρά
aastrom	άλστρομ
aasus	δασύς
aat	aat
aata	ατα
aathwan	αθαν
aati	ατι
aaton	ατόν
aatte	άττη
aau	aau
aaup	aaup
aayaa	αααα
aazam	αζάμ
aazar	αζάρ
aazim	αζίμ
aba	aba
a+b	a+b
a,b	a,b
a/b	a/b
ab	ab
ababa	μπάβα
ababda	μπάδα
ababde	αβδή
ababil	μπανβίλ
ababwa	μπάβα
abacan	βαχάν
abacena	βαένα
abacos	βαχός
abacus	abacus
abadah	μπάδα
abadals	βάαλς
abadal	βαάλ
abadan	αδάν
abada	μπάδα
abaddon	abaddon
abadee	βάδη
abadehs	βάδης
abadeh	βάδη
abadie	βάδιζε
abadir	μπαιρ
abadiya	μπαδιά
abadi	μπαδιά
abady	μπάντυ
abaei	μπάλει
abaeus	μπάες
abafana	μπαφάνα
abaġai	βαάι
abaganar	μπαγανά
abaganda	μπαγανά
abaga	βαγώα
abagnale	βάρναλη
abagnano	μπανανών
abagrotis	αγροτιάς
abahai	μπαχάι
abahan	βαχάν
abaiang	μπάιαν
abaios	βάιος
abai	βάι
abakada	βαρκάδα
abakaliki	μπακάλικα
abakansk	βασκάνσκι
abakan	μπάκαν
abakar	μπακάρ
abakay	μπακά
abaka	μπακά
abake	μπάκε
abaknon	μπάνον
abak	μπακ
abalah	βαλα
abalakov	βαλάκου
abalak	βαλάκ
abalam	μπάλσαμ
abala	βαλα
abaldo	άλδο
abaldo	μπάλντο
abalessa	μπλέσσα
abalkin	μπάλιν
aballac	βάλλα
aballone	βαλόνε
abalos	μπάλος
abalov	βάλω
abalo	βάλω
abalus	βαλς
abamia	μπάμια
abam	μπάμ
abanader	μπάντερ
abanador	μπαντοέρ
abanao	βανάτο
abana	βάνα
abancour	βάγκουρ
abandamo	βαντάμ
abandando	άντανδρο
abanda	μπάντα
abandon	abandon
abandoned	abandoned
abandonia	αντωνία
abandonware	abandonware
abando	μπάντο
abanega	μπανέγα
abanilla	βανίλια
abanoub	μπανού
abano	μπάνο
abantes	μπάτης
abante	μπάτη
abantos	βάτος
abanto	βανάτο
abao	βάο
abapro	μπαρό
abaranger	μπαλαγκέρ
abaran	βαράν
abarat	μπάρατ
abarca	μπάρα
abarenda	αρέντα
abarimon	βαριών
abarim	βαρζίμ
abaris	abaris
abaris	μπαρίς
abarno	βάρνο
abaroa	μπάροβα
abaroi	αβαροι
abarran	άρραν
abarsal	μπαράλ
abartach	αρτσάχ
ábartach	αρτσάχ
abarth	abarth
abarth	μπαρθ
abasand	βασάντα
abasan	βασάν
abasa	μπάσα
abasciano	βασσιανό
abasci	μπάσι
abasgia	βαγιά
abasgi	μπαγί
abasind	μπαστίντ
abasi	μπάσι
abaskos	βάσκος
abasko	μπάσκο
abaslon	βάλον
abassa	μπάσσα
abassins	μπασινάς
abassi	άσσι
abass	βάσης
abastaktos	αδίστακτος
abaster	μπαστέρ
abastor	άστορ
abastos	βλαστός
abasto	βάστο
abas	βασ
abatai	βατίαι
abatan	μπατάν
abate	abate
abathur	αθύρ
abath	βαθ
abatino	βαλτινό
abati	μπάτι
abatte	βάττη
abattoirs	abattoirs
abatutsi	μπάουτσι
abatwa	βάτα
abaty	μπλάτυ
abatzi	μπάτζιο
abau	μπάϋ
abazgi	μπαγί
abazhou	βάζου
abazins	μπαζίνας
abazi	μπάζι
abazu	βάζου
abaz	βαζ
abba	abba
abb	abb
abbach	μπάχ
abbada	μπάδα
abbadia	μπαδιά
abbadon	αββάδων
abbai	μπωβαί
abbala	καββάλα
abbandonato	μπαντουντάτο
abbans	βανς
abban	μπέβαν
abbar	βιβάρ
abbas	abbas
abbasali	βασάλοι
abbasia	βάσια
abbasides	αββασίδες
abbasids	αββασίδες
abbasi	μπάσι
abbassa	μπάσσα
abbath	βαθ
abbaton	μπάτον
abbat	αββά
abbaye	abbaye
abbe	abbe
abbé	abbé
abbega	βέγα
abbenes	μπένες
abberley	μπέβερλυ
abberline	μπερλίνερ
abberton	μπίβερτον
abbes	βωβής
abbey	abbey
abbie	βιβιέ
abbildungen	abbildungen
abbodi	βόδι
abbon	βωβών
abbot	abbot
abbott	abbott
abboud	βουδ
abbou	βωβού
abbr	abbr
abbreviated	abbreviated
abbreviations	abbreviations
abbs	ββσ
abbyssinia	βυσσινιά
a,b,c	a,b,c
abc	abc
abcarian	μπαχαριάν
abcarius	βαριούς
abcd	abcd
abcha	μπάχα
abd	abd
abdala	βαλα
abdale	βιδάλη
abdalis	βάλις
abdali	δάλι
abdallah	abdallah
abdalla	δάλλα
abdank	μπανκ
abdas	βόδας
abda	λάβδα
abdeen	βέεν
abdel	abdel
abdela	βιδέλα
abdellah	βδέλλα
abdelli	μπέλλι
abderites	αβδηρίτες
abderite	βερίτη
abderos	δηρος
abdertes	βέρτης
abdi	abdi
abdias	δίας
abdication	abdication
abdiel	μπίελ
abdille	βίλλε
abdinour	βοδινού
abdita	βίτα
abdon	βεδών
abdouleye	δουλέυει
abdoul	αβδούλ
abdoun	δούν
abdou	βίδου
abdramane	μπραμάντε
abduction	abduction
abdul	abdul
abdullah	abdullah
abdul	αβδούλ
abdu	αβδού
abe	abe
abeba	μπεμπά
abebe	βεβέ
abeche	μπέχερ
abedares	μπεναρές
abedin	μπέιν
abeele	βεζελέ
abeel	μπετέλ
abeer	μπέερ
abeilles	βίλλες
abeille	βίλλε
abei	άμπεϊ
abejas	μπέας
abekani	μπήκαν
abekas	μπέκας
abeka	μπέκα
abeken	βέεν
abel	abel
abelarda	βηλαρά
abelardo	αβελάρδο
abelard	βελάρδε
abelar	μπελαίρ
abela	μπελα
abelcine	εβελίνε
abeler	βέλερ
abeles	βέλες
abeleus	βέλες
abele	βέλε
abelha	μπελα
abelian	abelian
abelia	βέλια
abelim	βελί
abeline	εβελίνε
abeling	μπέρλινγκ
abelino	αβελίνο
abelin	έβελιν
abelios	βέλιος
abelio	βέλιο
abell	abell
abellana	πελλάνα
abellan	βέλλα
abellio	μπέλλιο
abelló	μπελλ
abello	μπέλλο
abells	βελλάς
abell	μπελλ
abelman	ελμάν
abelone	βελόνη
abelour	βήλου
abelsen	μπέλσεν
abelsons	μπέλσον
abelson	μπέλσον
abels	βελς
abemama	αμπεμάμα
abem	μπεμ
abenabed	μπεναβέντε
abenakee	μπενάκη
abenakis	μπενάκης
abena	βέρνα
abend	abend
abendana	βεντάντα
abendanon	μπρεντάνο
abendaren	μπεντάρντ
abende	βένδες
abendland	βένταντ
abendrot	βενδότη
abendsen	βενσέν
abends	μπεντς
abenezra	βενέρα
abene	βένε
abengoa	μπέγκα
abenner	μπέντνερ
abeno	μπένο
abensis	βένις
abens	μπενς
abenteuer	abenteuer
aben	μπεν
abeque	βεύη
aber	aber
aberaeron	βερβέρων
aberafan	έγραφαν
aberaman	μπέρμαν
abera	βήρα
aberbach	βέρταχ
aberbeeg	βερβέε
abercarn	βεράρεν
abercia	μπέρια
abercon	βερόν
aberdares	σερδάρης
aberdare	βαρδάρη
aberdeane	μπέρδευαν
aberdeen	aberdeen
aberdon	βερντόν
aberdour	βερδού
aberd	μπέρντ
aberfan	βεράν
aberforth	άμπερφορθ
aberfule	εριφύλη
abergele	μπεργελες
abergen	μπέργκεν
åbergin	βεργινα
åbergs	βεργής
aberg	βέργη
åberg	βέργη
aberham	μπέρνχαμ
aberhan	βεράν
aberhart	μπέρνχαρτ
aberjona	βερόνα
aberle	μπερλή
aberlin	μπέρλιν
aberly	ήρλυ
abermain	μπέρμαν
aberman	μπέρμαν
abermule	σερμύλη
abernant	μπερνάτ
abernon	βέρνον
abern	βέρν
aberri	μπέρρι
abersland	μπερλάντι
aberson	βερσιόν
abertay	μπέρτα
aberta	μπέρτα
aberte	βέρτη
aberthaw	μπέρθα
aberthin	μπέρστιν
aberth	μπερθ
abertijne	βέρτζινε
abertown	μπέρτον
aberto	μπέρτο
abert	βερτ
abescon	μπεσόν
abeson	μπεσόν
abesses	έσσης
abessian	βήσσανη
abess	μπέσσυ
abetia	μπεστιά
abetor	βέκτορ
abetot	βέτο
abeto	βέτο
abetz	μπέτζα
abeyan	μπήαν
abeyta	βέτα
abey	μπέυ
abez	μπέζ
abf	α΄β΄
abgaal	γκάαλ
abgal	βγάλ
abgarides	γαρίδες
abgarids	γαρίδας
abgarus	βαρύς
abhagi	μπαγί
abhakara	μπακαρά
abhala	βαλα
abhandlungen	abhandlungen
abhangas	βάργκας
abhart	μπαρτ
abhean	μπήαν
abheri	μπέρι
abhika	βίκα
abhiras	μπίρας
abhira	βίρα
abhiri	μπίρι
abhlach	βλαχ
abhorsen	μπρόρσεν
abhraka	βρακά
abi	abi
abial	μπίαλ
a-bian	μπιαν
abian	μπιαν
abiatar	μπίταρ
abiathar	αβιάθαρ
abiatha	μπάθα
abibalus	βίβλους
abibas	βίας
abiba	αβίβα
abibiman	βίβιαν
abib	βιβ
abich	μπριχ
abidan	μπιαν
abida	βίδα
abidin	βιδίνι
abidi	βόιδι
abidos	βίδος
abids	βίδας
abidu	βίδου
abiel	μπίελ
abies	abies
abiezer	βέζερ
abie	βιε
abigail	abigail
abigal	βγάλ
abigor	βίγκορ
abihka	βίκα
abike	βίκε
abiko	βίκο
abilan	μπιλάν
abila	βιλά
abilene	βιένη
abilio	μπίλιω
ability	ability
abilit	μπίλιτς
abili	βιλί
abil	μπίλ
abimael	αμπιμαέλ
abimbola	μπόμπολα
abimelechs	αβιμέλεχ
abimelech	αβιμέλεχ
abimi	μπίμπι
abinader	βίντερ
abinadi	μπινάι
abinaki	μπινάι
abineri	βιέρι
abiner	βίνερ
abingdon	abingdon
abingdon	μπιγκόν
abinger	βίγκνερ
abington	μπιγκόν
abini	μπίνι
abino	βίνο
abinta	βίτα
abin	μπιν
abiola	βιόλα
abiona	βίωνα
abioud	αβιούδ
abipones	ιάπωνες
abirami	μπαϊράμι
abiram	βικράμ
abiras	μπίρας
abiria	ίρια
abiriba	μπιρίμπα
abirim	μπίρι
abirin	ιρίν
abiron	μπίρον
abisare	ίσαρη
abisa	μπισά
abisha	μπισά
abisko	βρίσκω
abismos	βιασμός
abisola	ίσολα
abispa	μπισά
abissa	ίσσα
abissinia	βυσσινιά
abis	βις
abital	βιτάλ
abitare	βιτρέ
abita	βίτα
abitía	βίτα
abitol	βίτολη
abitot	βιττ
abito	βίτο
abitur	abitur
abiura	μπύρα
abiyah	αβία
abizal	μπίαλ
abkai	β΄και
abkatun	κατύν
abkommen	κομμένα
abl	abl
ablach	βλαχ
ablah	βλαχ
ablaiket	μπλάκετ
ablai	μπλάι
ablanedo	βλάντο
ablan	μπλαν
ablar	βάλαρ
abla	μπλα
able	able
ableben	λέβεν
ablegen	μπλέγκεν
ableman	λέμαν
ablend	μπλεντ
ableson	βελεσών
ables	μπλες
ableton	μπαλέτων
abline	αβελιανή
ablinger	βίγκνερ
ablin	μπάλιν
ablis	μπλις
ablitas	λίτας
abloh	μπλοχ
abloom	μπλόσομ
ablott	μπλοτ
abmazonia	αμαζόνια
abma	βμα
abmerk	μερκ
abm	βμ
abnaki	μπανάκι
abner	μπάνερ
abnoba	νοβα
abnormal	abnormal
abo	abo
aboan	βοσάν
aboa	μπόα
abobi	μποβί
abobus	μπους
abodah	βόδα
abodrites	βορνίτης
a_body	a_body
aboile	μπίλη
aboisso	βολισσό
aboite	βωξίτη
aboki	μπρόκι
åboland	μπόλαντ
abolendam	φόλενταμ
abolens	βολές
abolition	abolition
abominations	abominations
abonae	βόνη
abondio	μπόντο
aboneh	βόνη
abone	βόνη
abony	μπόνυ
aboona	μπόνα
abora	μπόρα
aborigenes	ωριγένης
aboriginum	αβορίγινες
aborlan	μπόρλαντ
aborns	μπορς
aborn	μπορν
aborrita	φαβορίτα
abort	abort
aborto	βότο
abortus	αόρατους
abosch	μπόσχε
abosom	μπλόσομ
abotani	βοτάνι
abotrites	βορνίτης
abot	μπότ
abouaf	μπουφ
aboubakar	μπουμπακάρ
aboudja	βούδα
aboud	βουδ
abouguendia	βουργουνδία
aboukir	αμπουκίρ
aboulafia	αμπουλάφια
aboulker	ούλκερ
aboul	μπούλ
abouna	μπούνα
abourezk	βουρέκα
abouriou	βούρινου
abouseif	μπουσέμι
aboussie	μπουασιέ
about2	μπουτ
aboutaam	βουτάμε
about	about
about.me	βουτάμε
abouzeid	μπουζίντ
abou	βου
above	above
abovebelow	abovebelow
aboveclass	aboveclass
abovestyle	abovestyle
aboyne	βόνη
aboy	μπόυ
abp	μππ
abraam	αβρααμ
abrabanel	αμπραβανέλ
abr	abr
abrachir	μπράχερ
abrach	βράχα
abracos	βράχος
abrahae	βραχάλη
abraham	abraham
abrahamia	μπραχάμι
abrahami	μπραχάμι
abrahams	abrahams
abrahams	βράχας
abraham	μπραχάμι
abrahantes	βραχμάνες
abraha	βράχα
abrahma	μπράχμα
abrahms	μπράμς
abrahm	μπραμ
abralia	abralia
abram	abram
abramis	ράμις
abramof	βαρλάμοφ
abramo	βρασμώ
abrams	abrams
abramson	μπράισον
abrams	μπράμς
abramz	μπραμ
abram	μπραμ
abrane	βράνες
abranson	μπράνσον
abrantes	βράνες
abrantès	βράνιτς
abranz	μπραν
abran	μπραν
abraomas	μπρούμας
abrar	μπεράρ
abrasana	βάσανα
abrasel	μπρασελέ
abrash	μπρας
abrat	μπρατ
abraxas	abraxas
abraxis	βρύαξις
abrefa	βέφα
abrego	ρήγο
abrel	μπρελ
abrene	μπρένερ
abrets	βρετός
abreu	abreu
abriachan	βράχμαν
abrial	μπριάλ
abridged	abridged
abriendo	μπαριέντος
abrie	μπριέκ
abrigael	μπρίγκελ
abril	abril
abrilian	βίλιανι
abril	μπριλ
abrines	μπριάνης
abrini	ρινί
abrió	άβερι
abriss	μπρις
abrittus	τριττύς
abroad	abroad
abroek	μπρόζεκ
abromeit	μπρόμιτς
abrom	μπρομ
abronia	βαρωνία
abron	μπρον
abros	μπρος
abrota	μπροστα
abrotonon	αβρότονον
abrouq	μπρου
abrou	μπρου
abro	βρώ
abruka	βρύα
abrus	μπρούς
abruzzo	abruzzo
abs	abs
absalm	σαλμ
absalom	σαλόμ
absalon	σαλόν
absam	ίβσαμ
absa	βσα
abschied	abschied
abseits	abseits
absell	σελλ
absence	absence
absent	absent
abseron	βερόν
abse	βσε
abside	σίδη
absinthe	absinthe
absire	μπίρη
absolem	σόλεμ
absolon	σόλων
absolut	absolut
absolute	absolute
absolutely	absolutely
absorb	absorb
absoros	σωρός
absorption	absorption
absoute	βούτη
abston	μπαστόν
abstract	abstract
abstraction	abstraction
abstracts	abstracts
abstrait	αστραίο
abstrata	στράτα
absurd	absurd
absynthe	ασυνήθη
absynthe	συνήθη
abt	abt
abtai	μποτάι
abtalion	σταλιών
abteilung	abteilung
abthrax	θραξ
abtin	μπατίν
abtreten	βιτρεέν
abtrop	μπότροπ
abu	abu
abū	abū
abuali	βάλι
abubakar	μπουμπακάρ
abubaker	μπουμπακέρ
abuba	βουβά
abuela	μπελα
abuelos	βήλος
abulas	μπουλάς
abulense	βούληση
abulf	βουλφ
abulides	βολίδες
abuli	μπούλι
abulof	μπύλοφ
abuna	μπούνα
abundance	abundance
abundas	βύζαντας
abunda	βύντρα
abundia	μπουενδία
abundio	μπούντριο
abune	βύνη
aburi	μπούρι
abusada	μπουσάδα
abuse	abuse
abusefilter	abusefilter
abushiri	βούσιρι
abusina	βρύσινα
abuza	βύζα
abv	abv
abwango	βάγγο
abwehr	abwehr
aby	aby
abyati	μπάτι
abydos	άβυδος
abydou	άβυδου
abyissina	βυσσινιά
abysinnia	βυσσινιά
abyss	abyss
abyssals	αβυσσαλός
abyssinians	βυσσινιάς
abyssinia	βυσσινιά
aca	aca
ac	ac
acacia	acacia
acad	acad
academia	academia
academi	academi
academiae	academiae
academiae	ακαδημία
academiam	ακαδημία
academic	academic
academie	academie
académie	académie
academies	academies
académique	académique
academy	academy
acadiane	αδριανή
acadia	χάδια
acadi	χάδι
acahela	χέλα
acalanes	αλάνες
acalanus	αλανούς
acalan	άλαν
acalas	χαλάς
acala	χάλα
ācala	χάλα
acalymma	κάλυμμα
acamar	χάμαρ
acamas	χαμάς
acambaro	αμπάρο
acambis	αμπίς
acana	χανά
acanthias	ακανθίας
acanthisa	άνθισαν
acanthis	άνθισή
acanthodes	ακανθώδες
acapulco	acapulco
acaranga	παράγκα
acara	χαρά
acari	χάρι
acarologia	ανδρολογία
acaro	χάρο
acartia	χαρτιά
acas	acas
acaso	χάσο
acasta	άστα
acaster	αστήρ
acastos	αστός
acathla	άθλα
acatitlan	ατιτλάν
acatziri	τατζίρι
acaule	αυλη
acaxman	άξμαν
acb	acb
acca	acca
acc	acc
accademia	accademia
accelerated	accelerated
accelerator	accelerator
accent	accent
accents	accents
acceptable	acceptable
accept	accept
acceptance	acceptance
accepted	accepted
accepts	accepts
access	access
accessdate	accessdate
accessed	accessed
accessibility	accessibility
accessible	accessible
accession	accession
accessories	accessories
acchai	χαι
acciaioli	acciaioli
accident	accident
accidental	accidental
acción	acción
accipiter	accipiter
accipitridae	accipitridae
accipitriformes	accipitriformes
accommodation	accommodation
accord	accord
accordance	accordance
according	according
account	account
accounting	accounting
accounts	accounts
acct	acct
accuracy	accuracy
accurate	accurate
accused	accused
accutron	χύτρων
acd	acd
ac/dc	ac/dc
ace	ace
acedes	ηδες
acedonia	ηδωνίδα
aceh	aceh
acehen	χην
aceia	αρχεια
acela	χέλα
acer	acer
acera	χήρα
acerba	έρμπα
acerbi	χέρμπι
acererak	χερέρα
acereros	ερέρος
aceria	χεριά
acerno	έρνο
acerodon	ηρωίδων
aceronia	χερόνιμα
aceron	χέρον
aceros	χήρος
aces	aces
acesines	ησιόνης
acesso	εσσο
acestes	έστης
acetaria	εταρεία
acetate	acetate
acetes	ετές
acetex	ετέξ
acetic	acetic
acetone	acetone
aceton	ἦτον
acetyl	acetyl
acf	acf
achaa	χαα
achabare	χάβρη
ach	ach
achados	χάιδως
achad	χάδι
achaea	χέα
achaemenes	χαμένης
achaemenid	achaemenid
achaemenides	αχαιμενίδες
achaemid	χαμίντ
achaia	achaia
achaians	χάινς
achaian	χαϊνάν
achaias	χάιτας
achaia	χάσια
achaioi	ἀχαιοὶ
achair	χαΐρ
achai	χαι
achakzai	χακαμί
achak	χακ
achallader	χαϊλάντερ
achall	χαλλ
achalm	χαλμ
achamenide	χωμενίδη
achamenid	χαμέντ
achammer	χάμμερ
acham	χαμ
achana	χανά
achang	χάγκε
achansky	χάσκυ
achansk	χασκ
achans	χάνς
achanum	χάνουμ
achaogen	χόγιεν
achao	χάο
acharanga	χάραγμα
acharavi	σχαράι
achara	χαρά
achard	χαρντ
acharei	χαρεί
acharius	χάρις
achariya	χαριά
achari	χάρι
acharnae	χάναμε
acharnes	χάρκνες
acharnians	χάρντιγκς
acharnian	χάριμαν
acharts	acharts
acharyan	χαρυάνα
